Sample,Cross,Tank,System,Year,Polyp,UniPolyp,Mesentry,UniMesentary,Egg,D1,D2,AverageDiameter,Treatment
2535,LT,SGS4B,SGS4,2020,8,2535_8,1,2535_8_1,3,0.45,0.22,0.335,Ambient
2535,LT,SGS4B,SGS4,2020,8,2535_8,2,2535_8_2,1,0.48,0.19,0.335,Ambient
2535,LT,SGS4B,SGS4,2020,8,2535_8,2,2535_8_2,2,0.49,0.12,0.305,Ambient
2535,LT,SGS4B,SGS4,2020,8,2535_8,2,2535_8_2,3,0.35,0.22,0.285,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,1,2535_4_1,1,0.28,0.36,0.32,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,1,2535_4_1,2,0.32,0.34,0.33,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,1,2535_4_1,3,0.25,0.38,0.315,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,1,2535_4_1,4,0.2,0.36,0.28,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,1,2535_4_1,5,0.3,0.35,0.325,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,2,2535_4_2,1,0.42,0.16,0.29,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,2,2535_4_2,2,0.23,0.29,0.26,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,2,2535_4_2,3,0.29,0.3,0.295,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,2,2535_4_2,4,0.1,0.16,0.13,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,3,2535_4_3,1,0.16,0.52,0.34,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,3,2535_4_3,2,0.4,0.16,0.28,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,4,2535_4_4,1,0.27,0.28,0.275,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,4,2535_4_4,2,0.28,0.19,0.235,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,4,2535_4_4,3,0.27,0.28,0.275,Ambient
2535,LT,SGS4B,SGS4,2020,4,2535_4,4,2535_4_4,4,0.36,0.22,0.29,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,1,2535_5_1,1,0.23,0.22,0.225,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,1,2535_5_1,2,0.18,0.27,0.225,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,1,2535_5_1,3,0.27,0.22,0.245,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,1,2535_5_1,4,0.22,0.35,0.285,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,2,2535_5_2,1,0.27,0.33,0.3,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,2,2535_5_2,2,0.24,0.38,0.31,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,2,2535_5_2,3,0.19,0.33,0.26,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,3,2535_5_3,1,0.26,0.27,0.265,Ambient
2535,LT,SGS4B,SGS4,2020,5,2535_5,3,2535_5_3,2,0.24,0.41,0.325,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,1,2535_9_1,1,0.33,0.18,0.255,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,1,2535_9_1,2,0.41,0.15,0.28,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,1,2535_9_1,3,0.28,0.15,0.215,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,2,2535_9_2,1,0.18,0.15,0.165,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,2,2535_9_2,2,0.19,0.27,0.23,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,3,2535_9_3,1,0.4,0.19,0.295,Ambient
2535,LT,SGS4B,SGS4,2020,9,2535_9,3,2535_9_3,2,0.39,0.19,0.29,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,1,5491_1_1,1,0.03,0.04,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,1,5491_1_1,2,0.02,0.03,0.025,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,1,5491_1_1,3,0.03,0.03,0.03,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,1,5491_1_1,4,0.02,0.02,0.02,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,1,5491_1_1,5,0.02,0.02,0.02,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,1,5491_1_1,6,0.04,0.05,0.045,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,4,5491_1_4,1,0.04,0.04,0.04,Ambient
5491,LL,SGS4A,SGS4,2020,1,5491_1,4,5491_1_4,2,0.04,0.05,0.045,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,1,5491_5_1,1,0.03,0.02,0.025,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,1,5491_5_1,2,0.02,0.02,0.02,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,1,5491_5_1,3,0.04,0.06,0.05,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,1,5491_5_1,4,0.04,0.05,0.045,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,1,5491_5_1,5,0.03,0.03,0.03,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,2,5491_5_2,1,0.04,0.04,0.04,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,2,5491_5_2,2,0.04,0.04,0.04,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,2,5491_5_2,3,0.05,0.03,0.04,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,1,0.03,0.04,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,2,0.02,0.03,0.025,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,3,0.05,0.07,0.06,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,4,0.04,0.04,0.04,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,5,0.03,0.03,0.03,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,6,0.03,0.02,0.025,Ambient
5491,LL,SGS4A,SGS4,2020,5,5491_5,3,5491_5_3,7,0.01,0.02,0.015,Ambient
5491,LL,SGS4A,SGS4,2020,8,5491_8,1,5491_8_1,1,0.04,0.03,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,8,5491_8,1,5491_8_1,2,0.03,0.04,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,8,5491_8,1,5491_8_1,3,0.02,0.02,0.02,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,1,0.04,0.03,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,2,0.05,0.04,0.045,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,3,0.03,0.02,0.025,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,4,0.02,0.04,0.03,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,5,0.04,0.03,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,6,0.03,0.04,0.035,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,7,0.03,0.03,0.03,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,1,5491_7_1,8,0.02,0.01,0.015,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,2,5491_7_2,1,0.06,0.04,0.05,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,2,5491_7_2,2,0.05,0.05,0.05,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,2,5491_7_2,3,0.05,0.07,0.06,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,3,5491_7_3,1,0.03,0.01,0.02,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,3,5491_7_3,2,0.02,0.02,0.02,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,3,5491_7_3,3,0.02,0.03,0.025,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,3,5491_7_3,4,0.04,0.05,0.045,Ambient
5491,LL,SGS4A,SGS4,2020,7,5491_7,3,5491_7_3,5,0.03,0.02,0.025,Ambient
2549,LT,IHP1B,IHP1,2020,7,2549_7,4,2549_7_4,1,0.1,0.09,0.095,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,1,2549_3_1,1,0.05,0.04,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,1,2549_3_1,2,0.05,0.04,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,1,2549_3_1,3,0.03,0.03,0.03,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,1,2549_3_1,4,0.03,0.03,0.03,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,1,2549_3_1,5,0.02,0.03,0.025,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,2,2549_3_2,1,0.03,0.03,0.03,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,2,2549_3_2,2,0.03,0.05,0.04,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,2,2549_3_2,3,0.04,0.04,0.04,Ambient
2549,LT,IHP1B,IHP1,2020,3,2549_3,2,2549_3_2,4,0.06,0.02,0.04,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,1,0.04,0.03,0.035,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,2,0.03,0.04,0.035,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,3,0.05,0.04,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,4,0.05,0.04,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,5,0.03,0.04,0.035,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,6,0.02,0.02,0.02,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,1,2549_1_1,7,0.03,0.03,0.03,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,2,2549_1_2,1,0.04,0.05,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,2,2549_1_2,2,0.04,0.05,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,1,2549_1,2,2549_1_2,3,0.02,0.03,0.025,Ambient
2549,LT,IHP1B,IHP1,2020,11,2549_11,1,2549_11_1,1,0.05,0.04,0.045,Ambient
2549,LT,IHP1B,IHP1,2020,11,2549_11,1,2549_11_1,2,0.04,0.04,0.04,Ambient
2549,LT,IHP1B,IHP1,2020,11,2549_11,1,2549_11_1,3,0.03,0.03,0.03,Ambient
2549,LT,IHP1B,IHP1,2020,11,2549_11,1,2549_11_1,4,0.03,0.02,0.025,Ambient
5495,LL,IHP1D,IHP1,2020,2,5495_2,1,5495_2_1,1,0.05,0.1,0.075,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,1,5495_2_1,2,0.03,0.04,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,1,5495_2_1,3,0.03,0.03,0.03,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,1,5495_2_1,4,0.03,0.03,0.03,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,2,5495_2_2,1,0.03,0.02,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,2,5495_2_2,2,0.06,0.05,0.055,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,2,5495_2_2,3,0.07,0.05,0.06,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,2,5495_2_2,4,0.03,0.04,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,1,0.03,0.02,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,2,0.09,0.08,0.085,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,3,0.03,0.03,0.03,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,1,0.04,0.04,0.04,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,2,0.03,0.03,0.03,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,3,0.02,0.03,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,2,5495_2,3,5495_2_3,4,0.02,0.01,0.015,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,1,5495_5_1,1,0.04,0.04,0.04,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,1,5495_5_1,2,0.03,0.02,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,1,5495_5_1,3,0.03,0.02,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,1,5495_5_1,4,0.01,0.01,0.01,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,2,5495_5_2,1,0.07,0.06,0.065,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,2,5495_5_2,2,0.01,0.01,0.01,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,2,5495_5_2,3,0.03,0.04,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,3,5495_5_3,1,0.03,0.02,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,3,5495_5_3,2,0.06,0.05,0.055,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,3,5495_5_3,3,0.02,0.02,0.02,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,4,5495_5_4,1,0.07,0.09,0.08,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,4,5495_5_4,2,0.08,0.07,0.075,Elevated
5495,LL,IHP1D,IHP1,2020,5,5495_5,4,5495_5_4,3,0.05,0.03,0.04,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,1,5495_6_1,1,0.05,0.07,0.06,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,1,5495_6_1,2,0.07,0.05,0.06,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,1,5495_6_1,3,0.06,0.04,0.05,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,1,5495_6_1,4,0.05,0.04,0.045,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,2,5495_6_2,1,0.03,0.04,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,2,5495_6_2,2,0.04,0.03,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,2,5495_6_2,3,0.07,0.06,0.065,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,2,5495_6_2,4,0.06,0.04,0.05,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,2,5495_6_2,5,0.05,0.05,0.05,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,2,5495_6_2,6,0.05,0.04,0.045,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,3,5495_6_3,1,0.04,0.03,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,3,5495_6_3,2,0.07,0.08,0.075,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,3,5495_6_3,3,0.04,0.03,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,3,5495_6_3,4,0.04,0.03,0.035,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,4,5495_6_4,1,0.05,0.06,0.055,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,4,5495_6_4,2,0.08,0.06,0.07,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,4,5495_6_4,3,0.07,0.07,0.07,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,4,5495_6_4,4,0.06,0.09,0.075,Elevated
5495,LL,IHP1D,IHP1,2020,6,5495_6,4,5495_6_4,5,0.06,0.05,0.055,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,1,5495_7_1,1,0.08,0.09,0.085,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,1,5495_7_1,2,0.07,0.07,0.07,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,2,5495_7_2,1,0.05,0.06,0.055,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,2,5495_7_2,2,0.05,0.07,0.06,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,3,5495_7_3,1,0.02,0.02,0.02,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,3,5495_7_3,2,0.03,0.01,0.02,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,3,5495_7_3,3,0.02,0.03,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,4,5495_7_4,1,0.04,0.04,0.04,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,4,5495_7_4,2,0.03,0.02,0.025,Elevated
5495,LL,IHP1D,IHP1,2020,7,5495_7,4,5495_7_4,3,0.04,0.04,0.04,Elevated
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,1,0.06,0.07,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,2,0.03,0.02,0.025,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,3,0.06,0.06,0.06,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,4,0.1,0.1,0.1,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,5,0.08,0.08,0.08,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,6,0.07,0.07,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,1,2629_6_1,7,0.05,0.03,0.04,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,2,2629_6_2,1,0.05,0.05,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,2,2629_6_2,2,0.03,0.02,0.025,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,2,2629_6_2,3,0.1,0.07,0.085,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,2,2629_6_2,4,0.06,0.06,0.06,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,2,2629_6_2,5,0.08,0.08,0.08,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,2,2629_6_2,6,0.09,0.07,0.08,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,3,2629_6_3,1,0.09,0.06,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,3,2629_6_3,2,0.09,0.07,0.08,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,3,2629_6_3,3,0.08,0.07,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,1,0.03,0.03,0.03,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,2,0.02,0.03,0.025,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,3,0.06,0.04,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,4,0.04,0.04,0.04,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,5,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,6,0.04,0.04,0.04,Ambient
2629,LT,IHP1B,IHP1,2020,6,2629_6,4,2629_6_4,7,0.01,0.01,0.01,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,1,2629_8_1,1,0.04,0.04,0.04,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,1,2629_8_1,2,0.06,0.04,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,1,2629_8_1,3,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,1,2629_8_1,4,0.04,0.05,0.045,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,1,2629_8_1,5,0.05,0.04,0.045,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,1,2629_8_1,6,0.04,0.04,0.04,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,1,0.05,0.03,0.04,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,2,0.08,0.06,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,3,0.08,0.05,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,4,0.02,0.01,0.015,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,5,0.07,0.07,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,6,0.05,0.06,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,7,0.08,0.06,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,2,2629_8_2,8,0.07,0.06,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,3,2629_8_3,1,0.07,0.08,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,3,2629_8_3,2,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,4,2629_8_4,1,0.05,0.06,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,4,2629_8_4,2,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,4,2629_8_4,3,0.06,0.07,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,8,2629_8,4,2629_8_4,4,0.07,0.07,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,1,2629_10_1,1,0.04,0.03,0.035,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,1,2629_10_1,2,0.05,0.05,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,1,2629_10_1,3,0.07,0.06,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,1,2629_10_1,4,0.05,0.05,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,1,2629_10_1,5,0.04,0.05,0.045,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,1,2629_10_1,6,0.03,0.03,0.03,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,2,2629_10_2,1,0.05,0.05,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,2,2629_10_2,2,0.05,0.04,0.045,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,2,2629_10_2,3,0.06,0.07,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,2,2629_10_2,4,0.08,0.07,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,2,2629_10_2,5,0.04,0.03,0.035,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,3,2629_10_3,1,0.03,0.03,0.03,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,3,2629_10_3,2,0.03,0.03,0.03,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,3,2629_10_3,3,0.08,0.07,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,3,2629_10_3,4,0.08,0.08,0.08,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,3,2629_10_3,5,0.07,0.08,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,10,2629_10,3,2629_10_3,6,0.08,0.06,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,1,2629_7_1,1,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,1,2629_7_1,2,0.06,0.06,0.06,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,1,2629_7_1,3,0.09,0.06,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,1,2629_7_1,4,0.07,0.08,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,1,2629_7_1,5,0.07,0.05,0.06,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,2,2629_7_2,1,0.05,0.04,0.045,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,2,2629_7_2,2,0.08,0.07,0.075,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,2,2629_7_2,3,0.08,0.08,0.08,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,2,2629_7_2,4,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,2,2629_7_2,5,0.06,0.05,0.055,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,2,2629_7_2,6,0.07,0.05,0.06,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,3,2629_7_3,1,0.05,0.04,0.045,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,3,2629_7_3,2,0.04,0.06,0.05,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,3,2629_7_3,3,0.07,0.06,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,3,2629_7_3,4,0.06,0.07,0.065,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,3,2629_7_3,5,0.02,0.03,0.025,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,3,2629_7_3,6,0.08,0.06,0.07,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,1,0.02,0.03,0.025,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,2,0.05,0.07,0.06,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,3,0.01,0.02,0.015,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,4,0.04,0.03,0.035,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,5,0.02,0.02,0.02,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,6,0.1,0.08,0.09,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,7,0.09,0.09,0.09,Ambient
2629,LT,IHP1B,IHP1,2020,7,2629_7,4,2629_7_4,8,0.08,0.08,0.08,Ambient
5446,LL,SGS4C,SGS4,2020,2,5446_2,1,5446_2_1,1,0.03,0.03,0.03,Elevated
5446,LL,SGS4C,SGS4,2020,2,5446_2,1,5446_2_1,2,0.04,0.04,0.04,Elevated
5446,LL,SGS4C,SGS4,2020,2,5446_2,1,5446_2_1,3,0.05,0.04,0.045,Elevated
5446,LL,SGS4C,SGS4,2020,2,5446_2,1,5446_2_1,4,0.02,0.04,0.03,Elevated
5446,LL,SGS4C,SGS4,2020,2,5446_2,1,5446_2_1,5,0.03,0.03,0.03,Elevated
5446,LL,SGS4C,SGS4,2020,2,5446_2,1,5446_2_1,6,0.03,0.03,0.03,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,1,5446_1_1,1,0.03,0.02,0.025,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,1,5446_1_1,2,0.03,0.03,0.03,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,1,5446_1_1,3,0.06,0.06,0.06,Elevated
5446,LL,SGS4C,SGS4,2020,1,5446_1,1,5446_1_1,4,0.07,0.07,0.07,Elevated
